#Table1
sdss_ra,sdss_dec,wise_ra,wise_dec,r,w1,oiii_5007_flux,h_alpha_flux,h_beta_flux,nii_6584_flux,H_FWHM,forbidden_FWHM,class,subclass,w1mpro,w2mpro,w3mpro,wise_cntr,sdss_objid,specobjid
356.008578421282,0.516613742013571,356.0084813,0.5167011,16.60567,10.297,798.7475,5375.523,639.9042,4637.587,372.2583,419.6678,GALAXY,STARBURST,10.297,9.97,6.041,3554100001241027609,1237663277925990500,1230769170346436608
218.958970278133,36.5432224100805,218.9590003,36.5432284,16.25766,10.634,334.4578,523.3359,176.8472,561.2432,392.9766,345.7844,GALAXY,AGN BROADLINE,10.634,10.614,9.434,2182136301241034518,1237662305654210620,1556056395680344064
37.5175547342128,-7.66914808780369,37.5175645,-7.6690766,16.79347,11.701,131.0208,2319.945,379.5331,1099.545,253.6788,261.3089,GALAXY,STARFORMING,11.701,11.418,7.54,381007601241023493,1237673701279334436,511315545002371072
48.1547092058573,-7.57284958406318,48.1546857,-7.5728324,16.35524,10.997,151.9955,3188.932,649.8162,1394.847,143.4432,195.7483,GALAXY,STARFORMING,10.997,10.778,6.538,488007601241022017,1237652900232101963,516841415834101760
54.3890902389989,-6.52044034880669,54.3890536,-6.5204346,15.50288,10.601,217.1909,308.2364,100.35,463.5652,359.8907,393.8669,GALAXY,BROADLINE,10.601,10.674,10.066,546006101241009709,1237652900771725338,519211687790798848
188.29898135629,7.85163223344868,188.2990162,7.8516634,15.90768,10.994,88.74886,169.2189,52.34406,217.4963,420.9453,376.6334,GALAXY,BROADLINE,10.994,11.104,10.183,1876107501241027308,1237661976011735080,1833070659740133376
119.878635079035,17.4914337088153,119.8786732,17.4915025,16.88018,11.751,142.73,486.3678,117.1479,343.6143,347.0578,379.7173,GALAXY,AGN,11.751,11.699,9.039,1205118101241006268,1237673807043625004,2165183641867544576
245.357183684981,14.5315229153063,245.3572325,14.5315472,15.58615,10.959,191.7525,361.0269,154.0257,359.933,495.1031,403.9014,GALAXY,AGN BROADLINE,10.959,11.035,10.449,2457115101241005514,1237665549439795241,2479297075636889600
168.841362732972,35.5020156905373,168.8413794,35.5020567,15.94656,11.128,90.28316,175.6071,73.25039,183.9544,317.8253,273.7006,GALAXY,,11.128,11.222,10.735,1681134801241033483,1237664817671831655,2376877016092796928
191.637539418141,40.8310238221918,191.6375976,40.8310069,15.68706,11.353,124.4137,206.4749,81.13014,197.6155,479.0055,374.8979,GALAXY,BROADLINE,11.353,11.405,10.455,1918140801241020585,1237662226217173064,2235035342581295104
169.976403800641,33.0902208433419,169.9762629,33.0902291,15.9874,11.226,133.5058,453.1498,60.168,666.3714,413.1924,410.2341,GALAXY,BROADLINE,11.226,10.769,7.842,1691133301241015016,1237665015240458268,2364476178326120448
134.545004539247,52.1828443911883,134.5450762,52.1828871,16.05861,11.405,89.08842,198.7292,37.23289,332.4998,415.4019,414.9564,GALAXY,BROADLINE,11.405,11.433,9.92,1335151401241033702,1237653614793982042,621595463165962240
165.495812394322,45.2280320761381,165.4959152,45.2280393,15.68391,11.131,824.7408,5408.188,1229.181,3118.909,184.3801,194.3337,GALAXY,STARBURST,11.131,10.848,6.503,1661145401241009211,1237660634924449825,1616840421097367552
211.250786935532,13.1318933324057,211.2508452,13.1319298,15.61054,10.902,173.5757,136.9855,99.20873,136.0948,458.5596,336.6584,GALAXY,,10.902,10.985,10.555,2110113601241001745,1237662529528070149,1918579399188310016
141.447226641153,11.4245954947839,141.4472858,11.4246168,15.81103,10.122,265.6523,449.7852,108.1798,738.2569,346.2451,349.3596,GALAXY,BROADLINE,10.122,10.067,7.383,1421112101241005974,1237661070318370904,1959223394117380096
327.825335919362,-0.95702713600715,327.8253297,-0.9569953,16.29352,11.343,68.33032,575.3583,145.7529,388.0303,290.7784,288.4639,GALAXY,STARFORMING BROADLINE,11.343,11.323,8.389,3282001601241034920,1237657189817385058,417743534917969920
13.3545846021014,0.737474215615946,13.3545679,0.7375056,17.16936,12.923,25.18576,39.5629,11.15251,42.805,328.2525,332.1269,GALAXY,BROADLINE,12.923,12.95,11.213,136100001241028726,1237663204920000602,443763199943141376
114.756033852522,31.9147138683249,114.7560438,31.9147478,16.32296,11.536,48.4282,105.8112,29.39003,109.3471,341.6702,336.7421,GALAXY,BROADLINE,11.536,11.618,10.086,1147131801241019003,1237654390025617434,609142668794030080
118.31986407636,32.5437503444289,118.319959,32.5438845,16.46807,11.179,43.25731,90.65086,26.38503,158.0336,206.0284,238.7489,GALAXY,BROADLINE,11.179,11.304,9.517,1182131801241035220,1237657608568701025,1002170257437124608
123.320626545827,22.6483015004116,123.3206412,22.6483429,16.13566,12.326,422.3838,166.2164,72.25724,167.7037,100.7638,141.2789,GALAXY,BROADLINE,12.326,12.328,11.314,1238122701241020538,1237661085881860207,1783434297907111936
190.095564843963,25.5514653696621,190.0955688,25.5514941,16.87289,12.394,54.69788,48.38818,16.87301,39.3265,142.0428,237.9374,GALAXY,,12.394,12.459,12.168,1900125701241010609,1237667448342511665,2995021096236902400
221.290678481744,9.27466112054557,221.2907167,9.2747087,16.25012,11.499,118.6641,144.7721,74.73403,126.4157,442.3203,397.6186,GALAXY,,11.499,11.576,10.827,2205109001241034224,1237662239092703304,1928745769465047040
179.403609903856,32.2776252833291,179.4036503,32.2774738,15.19803,9.758,844.5275,3538.996,788.1033,3200.918,288.2787,382.8234,GALAXY,STARFORMING,9.758,9.591,5.619,1800131801241037380,1237665226766483567,2358855745753081856
217.054116360264,61.1876875758999,217.0543118,61.1877066,15.90909,11.508,79.64045,2903.611,527.2005,2446.315,365.29,299.2773,GALAXY,STARFORMING,11.508,11.24,7.05,2160160501241036109,1237654399699452011,683536182147049472
208.795486126967,21.3264405265035,208.7955286,21.326471,16.72212,12.622,240.6829,2901.117,794.4638,1352.651,160.1062,159.7673,GALAXY,STARBURST,12.622,12.484,8.539,2082121201241014539,1237667783381286961,3118861564875139072
141.534570543445,34.8953896907009,141.5342626,34.8953968,16.34868,11.906,1805.494,5893.5,1681.112,1230.225,123.8585,125.9393,GALAXY,STARBURST,11.906,11.671,7.58,1407134801241016483,1237660960793231401,1434408626193197056
227.444823539014,57.0001751471467,227.4447124,57.0002655,15.78693,9.819,164.2781,527.9299,135.2112,502.3858,92.34346,171.7574,GALAXY,AGN BROADLINE,9.819,9.757,6.663,2270157501241001934,1237671939260481628,689115099297769472
176.312629059809,-1.70275946492577,176.3127006,-1.7027091,15.67236,11.335,246.3916,385.5475,84.22272,458.694,294.4809,302.7824,GALAXY,BROADLINE,11.335,11.367,8.866,1769001601241007066,1237671127514415274,370520609647519744
50.9535219769106,40.5577986115543,50.9535581,40.5578514,16.41719,10.586,102.8358,555.7126,162.1257,404.612,237.2951,256.1307,GALAXY,AGN BROADLINE,10.586,10.676,8.993,514140801241010936,1237661083199734382,1875752318637467648
29.3768831529082,-9.46236681893056,29.3769173,-9.462374,16.73771,11.049,46.15541,306.5034,89.9816,184.7592,165.299,184.512,GALAXY,STARFORMING,11.049,11.007,7.644,291009101241012532,1237652900223909957,749923591046326272
49.1790722767687,41.3248987108148,49.1791322,41.3249039,16.07846,10.001,240.483,1467.31,395.9485,1365.508,284.4306,364.2164,GALAXY,STARFORMING,10.001,9.938,8.01,494140801241029350,1237661083199078708,1874695412833609728
171.882770382281,56.8770224407469,171.882005,56.877412,15.99707,9.426,57.58485,1039.214,175.0838,423.887,138.1841,158.9508,GALAXY,STARFORMING,9.426,9.202,5.031,1716157501241003390,1237661417665527850,1473923695796840448
203.852304607228,1.41059289934672,203.8523425,1.4106177,16.42379,11.276,797.8801,556.9174,89.22804,1051.947,409.7903,444.7002,GALAXY,,11.276,11.102,7.745,2042101501241021093,1237651735230545966,594512843009714176
134.655492421626,51.8784934844653,134.6554564,51.8785334,16.13471,11.425,566.336,4598.079,861.8557,2705.238,231.3323,239.2048,GALAXY,STARBURST,11.425,11.311,7.501,1335151401241032027,1237653614257045601,621596012921776128
169.857711607179,62.4839276135556,169.8578282,62.4830125,16.29895,14.356,1267.279,5745.364,1461.345,1467.125,137.661,135.497,GALAXY,STARBURST,14.356,14.195,9.871,1705162001241026300,1237655370895654959,872685166248617984
212.652553939326,17.3099057633813,212.6525901,17.30993,16.62358,11.816,126.7982,68.31363,29.01049,90.12407,200.7329,314.6904,GALAXY,BROADLINE,11.816,11.931,10.811,2122116601241035709,1237668271365881887,3105268577716955136
139.212748508471,45.7007052392293,139.2128773,45.7006507,16.06988,11.319,186.219,571.0969,145.7126,308.3112,380.6996,400.8746,GALAXY,STARFORMING BROADLINE,11.319,11.422,9.693,1384145401241030508,1237657402419773500,936894171694786560
170.200051529209,0.468581752534678,170.2000472,0.4686821,16.06277,11.242,114.4921,215.8928,68.5118,200.4113,327.1739,319.1109,GALAXY,BROADLINE,11.242,11.344,10.411,1709100001241022068,1237674650998145069,315360852611983360
12.0399901159174,-0.912268135845854,12.039936,-0.9122037,17.55952,12.239,40.31791,129.983,30.52315,115.3744,257.258,321.3865,GALAXY,,12.239,12.263,9.979,121001601241030287,1237657189836718190,443686783885010944
13.5663649898002,-1.23935218755261,13.566321,-1.239288,17.36359,12.499,19.07298,54.16376,20.03215,72.97021,259.1346,214.3979,GALAXY,BROADLINE,12.499,12.545,11.022,136001601241023602,1237663782592708744,443619163919902720
13.9403915005369,0.708379971904495,13.9403272,0.7084566,17.89869,12.807,27.50988,783.5665,163.4442,241.2939,216.4393,223.5047,GALAXY,STARFORMING,12.807,12.605,8.797,136100001241026198,1237663204920262864,443771446280349696
170.574558718715,59.0745181675282,170.5746012,59.0746074,15.35667,10.35,577.459,2320.722,657.1082,1377.294,217.1088,265.7127,GALAXY,STARFORMING,10.35,10.21,7.713,1699159001241017990,1237658303281430564,1070871314249574400
171.861034411895,26.6809907441456,171.8610584,26.6809851,16.40843,12.152,227.045,382.3579,101.6601,382.7119,220.3754,260.2839,GALAXY,AGN,12.152,12.111,10.075,1723127201241005866,1237667430106595355,2497307630049978368
212.611816111349,-0.832343595806539,212.611834,-0.8323479,15.68845,11.009,638.9077,6541.773,1519.601,3709.226,375.6672,376.6684,GALAXY,STARFORMING,11.009,10.883,7.397,2132001601241039392,1237648703516115092,340022899698067456
167.1413350515,4.83189450575093,167.1413376,4.8319143,15.8553,10.514,66.95015,646.7882,93.7262,361.9231,248.2451,297.3234,GALAXY,AGN BROADLINE,10.514,10.423,7.232,1670104501241024003,1237654601570910212,654191041234102272
167.686887427944,4.84645551322236,167.6869337,4.8466237,16.39331,10.996,208.4687,278.3849,68.49149,346.3397,220.7813,247.9733,GALAXY,,10.996,11.047,8.609,1670104501241026908,1237654601571106989,654158880518989824
222.301634601823,17.0209367783743,222.3016401,17.0210087,16.13967,11.241,82.02875,164.3297,48.27552,215.0643,492.342,375.7185,GALAXY,BROADLINE,11.241,11.277,10.094,2216116601241033116,1237667781239636022,3110987412302489600
319.751154457593,-0.963961903476212,319.7511836,-0.9639195,16.73366,11.925,456.4222,3249.227,857.3526,1259.511,184.1115,189.7776,GALAXY,STARFORMING,11.925,11.864,8.528,3191001601241033846,1237663542067789838,1110145320592893952
181.819556569839,32.075595750424,181.819594,32.0756791,16.0536,11.446,48.35786,68.34614,39.17542,78.72341,434.3343,423.1286,GALAXY,,11.446,11.531,10.925,1817131801241026732,1237665329851203624,2256389512793974784
255.479043705942,28.4177560917824,255.4790684,28.4177571,16.60768,11.095,104.9556,609.3069,138.3292,514.2526,465.4435,449.957,GALAXY,STARFORMING BROADLINE,11.095,11.12,9.262,2554128701241012858,1237659324424454180,3161664453267712000
240.369551151783,22.427604120257,240.3695265,22.4275436,16.45335,11.006,98.29977,164.4347,58.2608,186.419,298.3449,239.9596,GALAXY,BROADLINE,11.006,11.048,9.985,2410122701241008628,1237665103295610891,2446690788604667904
30.9575056440065,14.7391289820666,30.9574567,14.7391347,15.86592,10.383,168.3746,395.4808,109.4587,262.1568,224.6656,293.8054,GALAXY,BROADLINE,10.383,10.405,9.154,313115101241008338,1237679167161761909,480904427633403904
172.422594948122,28.2598232880448,172.4227063,28.2598589,16.40782,11.022,106.7201,3397.34,451.0143,2429.063,265.1624,300.6849,GALAXY,STARFORMING,11.022,10.747,6.712,1731128701241005784,1237667209987686503,2497393666834851840
206.552915993343,23.0538454470209,206.5529177,23.0538755,16.12039,11.185,161.9444,220.337,73.57055,279.7395,356.4774,355.5301,GALAXY,BROADLINE,11.185,11.283,10.588,2068122701241026556,1237667911138738257,3001669013819385856
183.899367145978,28.1776352057653,183.8994992,28.1776699,15.91892,10.964,144.2286,257.7723,73.00336,319.3564,362.3612,458.1396,GALAXY,BROADLINE,10.964,11.027,9.879,1834128701241001584,1237667444044398611,2511990783205206016
134.101023084673,51.8797467533681,134.1010562,51.8797662,16.77343,11.965,50.58302,60.46059,20.28295,54.2353,2.35482,133.9285,GALAXY,BROADLINE,11.965,12.053,10.482,1335151401241030406,1237654383587623089,621586392195033088
180.595666888876,4.32982158704383,180.5957285,4.3298688,15.38505,10.533,373.0042,1785.013,434.1843,1784.927,242.9128,322.8682,GALAXY,STARFORMING,10.533,10.482,7.602,1807104501241007914,1237655124470661181,946910998558697472
139.979946762773,0.945150246880937,139.9799801,0.9451743,15.99038,11.425,176.7543,265.7087,111.2034,209.0114,353.6145,324.4736,GALAXY,BROADLINE,11.425,11.509,10.761,1406101501241005966,1237651752919040182,532575427311462400
202.946192824928,59.179796719882,202.9462783,59.179788,15.63094,11.092,557.58,487.1251,72.47333,743.6385,355.7804,419.5359,GALAXY,BROADLINE,11.092,10.94,8.402,2016159001241017395,1237658312408170546,1079879063478233088
246.850984895171,19.5971918102696,246.8509815,19.5971679,16.11511,10.771,151.4102,235.927,78.75883,250.981,117.4765,183.7717,GALAXY,BROADLINE,10.771,10.807,9.574,2464119601241019042,1237662697041297487,2087455045875427328
190.112880022734,1.1969255777183,190.1129455,1.1969825,15.20505,10.395,176.955,249.5112,55.05654,133.6092,2.35482,108.329,GALAXY,BROADLINE,10.395,10.432,9.627,1905101501241005960,1237648722845761621,327725690801645568
38.3815202299114,1.13991520436429,38.3814688,1.1399667,16.46657,11.543,85.21669,175.9189,53.95181,246.5784,200.4543,253.339,GALAXY,AGN,11.543,11.562,8.706,378101501241014507,1237678437015814160,458396598636931072
162.184188014621,26.0536468331591,162.184183,26.0535756,16.58395,11.692,12757.19,20424.81,4823.73,3189.435,182.7083,180.4526,GALAXY,STARBURST,11.692,11.071,6.562,1616125701241026451,1237667430639665236,2651652124152195072
255.713083837084,62.9647625545592,255.7131929,62.9637234,17.14211,14.439,44.03122,1010.639,212.1412,412.7115,324.0439,331.7121,GALAXY,STARFORMING,14.439,14.173,10.54,2543163601241000027,1237671938730295339,392955038911195136
222.8475735599,0.00707960583336023,222.8476355,0.007088,16.9548,12.468,45.80608,95.68777,24.40679,83.46696,52.85474,188.9911,GALAXY,BROADLINE,12.468,12.518,10.643,2223100001241017677,1237648704594378761,347988041941411840
213.56323993266,26.7476211362831,213.5632794,26.7476428,15.52006,11.426,5256.093,2076.596,508.3492,2522.573,317.5867,264.9506,GALAXY,AGN,11.426,10.93,8.023,2129127201241000013,1237665428633944183,2394906264585922560
135.934064306284,55.5967150843501,135.9341231,55.5966883,17.59212,12.44,74.68004,1082.922,246.7569,457.0209,204.426,210.2386,GALAXY,STARFORMING,12.44,12.28,8.304,1359156001241011198,1237651252024770644,506771263444772864
221.101864152203,1.67977764544116,221.10183,1.6798292,15.62551,10.123,520.5664,4881.967,840.7063,2740.887,256.8831,246.4022,GALAXY,STARFORMING,10.123,10.057,6.648,2208101501241030709,1237651753491431477,603493379141036032
119.91715868498,15.3868133893492,119.91723,15.3868913,15.24397,9.809,3702.728,4460.755,760.3801,4816.731,484.5046,321.5393,GALAXY,AGN BROADLINE,9.809,9.116,5.359,1205115101241024389,1237667142857916600,2551405249105520640
212.016678183544,7.32762150575855,212.0167287,7.3276477,16.55519,12.128,2095.57,1413.031,369.7966,1416.562,237.0799,427.1926,GALAXY,AGN,12.128,11.909,8.431,2120107501241011842,1237662268604022810,2053798718813005824
209.212566154384,37.797246121008,209.2127102,37.7972946,16.27928,10.997,176.1196,198.8465,77.32465,158.6986,164.4907,158.9458,GALAXY,BROADLINE,10.997,11.099,10.109,2084137801241015963,1237664295298662446,2267568242866284544
193.814720513711,2.89664886349335,193.8145593,2.8967091,15.83746,10.425,309.1106,503.8937,137.2274,414.9007,126.0198,160.1393,GALAXY,AGN BROADLINE,10.425,10.397,7.402,1936103001241012282,1237651754553245775,588976527153063936
159.334415291837,17.0311401071704,159.3344436,17.0311718,16.25526,11.602,117.381,265.0763,64.63816,399.5326,360.3359,378.0111,GALAXY,BROADLINE,11.602,11.663,10.116,1587116601241026147,1237671262820565110,2920700976660768768
182.046284564502,2.87828801738785,182.0463628,2.8783688,15.30983,10.573,1035.059,19804.22,4447.57,11327.55,201.4309,194.6277,GALAXY,STARBURST,10.573,10.263,5.756,1815103001241015612,1237651736831590435,582228824259848192
220.772140844974,61.3107283067072,220.7721985,61.3107363,16.44078,12.001,2058.328,6011.126,1521.05,2319.284,299.9944,349.7961,GALAXY,STARBURST,12.001,11.743,7.922,2220160501241044034,1237654641284087937,683588683827275776
169.092442687948,35.612406423436,169.0924945,35.6124129,16.01387,11.583,58.93805,136.6208,65.82576,135.8701,408.8273,309.0346,GALAXY,,11.583,11.639,10.993,1697136301241006471,1237664337176494108,2376879215116052480
9.89913541530571,-9.19453671174014,9.8991811,-9.1945012,16.96382,10.954,71.53233,2447.538,413.0907,901.051,250.6758,252.9463,GALAXY,STARFORMING,10.954,10.804,6.989,91009101241014905,1237652948529905706,737593118114736128
179.956704940318,30.8444174580178,179.9567289,30.8444491,16.3231,11.437,136.7156,237.8793,96.11385,140.4308,423.5413,437.751,GALAXY,AGN BROADLINE,11.437,11.555,10.93,1791130201241030712,1237667212674990144,2504168307712616448
162.058483216319,13.2170157242252,162.058541,13.2170258,16.49757,12.288,1497.241,3395.386,930.8931,927.0194,188.6216,192.1352,GALAXY,STARFORMING,12.288,12.202,8.798,1613113601241012103,1237661068716605447,1969237751173769216
21.3182804214263,-8.87367665116491,21.3181841,-8.8736141,16.19343,11.595,633.1899,4687.902,1147.451,3092.075,414.2565,446.3292,GALAXY,STARFORMING,11.595,11.387,7.376,214009101241025064,1237670957323780132,744367759026055168
192.869267777973,9.9227112115051,192.8693359,9.9227201,16.33936,11.518,78.20817,146.7261,57.08677,222.1381,400.1668,312.0518,GALAXY,BROADLINE,11.518,11.556,10.33,1923110601241000005,1237658492821766182,2016615997343033344
171.684648470597,59.1554203123702,171.6844744,59.1555977,15.92992,10.398,8295.316,17429.35,3371.086,2644.452,154.0352,148.4502,GALAXY,STARBURST,10.398,9.749,5.86,1728159001241023337,1237658303281692734,1071919149015394304
148.890039893405,16.4328522225981,148.8900103,16.4329086,15.67537,10.386,166.2012,1766.44,382.002,1075.476,329.6581,318.9358,GALAXY,STARFORMING,10.386,10.345,7.131,1493116601241009389,1237670965389361250,2908350436048136192
205.534921156845,35.6543072262119,205.534977,35.6543503,15.37066,10.221,7253.709,4263.61,1060.672,4399.159,342.1406,237.2898,GALAXY,AGN,10.221,10.062,7.499,2051136301241001479,1237664853103607848,2365529238020319232
176.917018000891,33.7890232480496,176.9171004,33.789072,15.69681,11.269,4263.219,1955.421,410.1265,3082.215,474.0214,456.9394,GALAXY,AGN,11.269,10.757,7.418,1763133301241032445,1237665023828426784,2361153725340346368
201.083866347938,36.5960709364505,201.083889,36.5961028,16.69567,12.268,3972.619,5655.418,1664.396,664.9387,113.042,113.8395,GALAXY,STARBURST,12.268,12.104,8.65,2014136301241027568,1237664673254735931,2366723311959828480
137.915579722064,46.6397758737973,137.9156651,46.6398473,16.057,11.551,1026.814,3515.597,949.103,987.6561,162.858,162.2653,GALAXY,STARFORMING,11.551,11.521,7.794,1374146901241012294,1237657770705682449,1012234912620636160
166.246364228629,4.2911474932578,166.2463964,4.2911959,16.43875,11.703,97.22199,3684.828,704.9414,1830.766,182.6949,181.1917,GALAXY,STARBURST,11.703,11.432,7.173,1655104501241012361,1237654604791545959,654219903414331392
309.458217084348,-6.09076075508125,309.4582342,-6.090755,16.21241,11.044,169.5083,206.6187,61.83147,178.2786,106.1246,179.0439,GALAXY,BROADLINE,11.044,11.092,10.447,3098006101241023686,1237652934566543592,713886547941812224
151.513006829476,3.10980664519478,151.5130424,3.1098695,16.44277,12.077,41.79954,216.9138,53.39894,156.9189,157.3094,208.826,GALAXY,AGN,12.077,12.129,9.679,1512103001241016524,1237654599953416243,564231471720589312
181.785328582015,32.9958825626993,181.7853954,32.9959206,15.72709,11.345,651.6702,5252.368,1229.198,2561.213,162.4452,199.1608,GALAXY,STARFORMING,11.345,11.025,6.88,1817133301241010746,1237665330924945422,2358928863276328960
217.056211696216,25.9474030735086,217.0562529,25.9474405,15.86902,10.825,108.2171,1269.173,281.4247,548.6845,227.873,239.2928,GALAXY,STARFORMING BROADLINE,10.825,10.773,7.867,2166125701241032227,1237665428635320442,2403901093797980160
61.6329704907636,-6.66814321126721,61.6329165,-6.6681217,17.04887,13.641,2055.715,2218.36,762.2938,205.7148,96.81509,79.03172,GALAXY,STARBURST,13.641,13.541,10.742,622006101241006836,1237652899164192813,523604786499577856
241.561817579242,18.1828842387352,241.561819,18.1829013,16.10163,11.395,226.585,3296.398,776.2769,1894.952,146.1817,179.2037,GALAXY,STARFORMING,11.395,11.178,7.631,2410118101241017194,1237665534931894451,2477101081222473728
259.498622617932,33.3344142477824,259.4984678,33.334403,16.32703,12.398,4630.146,6263.582,1815.981,786.9276,147.191,136.093,GALAXY,STARBURST,12.398,12.253,8.733,2591133301241020553,1237671936044957752,3347440962677794816
137.160242324305,32.592967943471,137.1603083,32.5929766,15.54956,10.624,994.2809,1823.711,429.6107,1529.395,400.2456,312.4345,GALAXY,AGN,10.624,10.504,8.979,1367133301241001564,1237661384379728007,1791423624826087424
126.946196390298,39.5470796608746,126.9462289,39.5470992,16.68623,12.744,297.0784,3830.594,985.0577,1592.368,132.9915,140.1545,GALAXY,STARBURST,12.744,12.561,8.461,1277139301241023385,1237657594614644764,1006687326618806272
237.872198088609,11.8652472186749,237.8720628,11.8656454,17.44284,12.814,41.79163,149.1658,36.12992,116.943,212.2433,259.4382,GALAXY,AGN,12.814,12.896,10.98,2379112101241012324,1237668271376826590,2837405555981576192
174.118286278359,19.8114367768052,174.1183019,19.8114384,16.05641,10.975,107.5427,542.0471,121.8374,430.3494,235.4542,255.8772,GALAXY,AGN BROADLINE,10.975,10.999,9.359,1744119601241018201,1237668293911904332,2817155293799016448
189.521550009743,1.4777587712606,189.521538,1.4777891,15.26843,10.452,6729.555,3834.808,928.8184,2136.215,105.0052,97.99551,GALAXY,AGN,10.452,10.446,8.04,1890101501241016267,1237651735224254507,586676353860921344
173.692724859014,2.92105088161617,173.6927448,2.9210708,16.73462,12.375,582.5078,5056.438,1376.924,2650.44,242.3898,256.3173,GALAXY,STARBURST,12.375,12.228,8.43,1739103001241019154,1237651754544463874,577690589429000192
128.848812001517,42.1526715803228,128.8488705,42.1526553,16.16273,12.5,1302.814,1502.731,417.2638,1001.818,283.5493,291.1429,GALAXY,AGN,12.5,12.479,9.203,1294142401241009377,1237657771775950932,1007794534257551360
221.52195478739,8.91560989565095,221.5219914,8.9157155,16.27867,11.619,56.87514,84.01601,28.75209,131.142,191.7029,253.0603,GALAXY,BROADLINE,11.619,11.681,10.919,2221109001241009333,1237662264856477738,2041424546988320768
164.877676985133,18.8521628602131,164.8779981,18.8522685,16.54065,12.261,59.41792,104.926,35.97429,83.23093,259.946,280.625,GALAXY,,12.261,12.376,11.292,1649118101241031063,1237668289087733781,2797986408013260800
217.194419918946,27.250672495979,217.1944182,27.2507114,16.01834,11.772,2892.2,8577.315,2002.187,2390.671,184.7241,183.656,GALAXY,STARBURST,11.772,11.595,7.484,2180127201241024246,1237665178448625722,2402717195474855936
128.085174088747,41.3588993914451,128.0852305,41.3589182,15.80452,11.661,44.78548,117.2329,45.76555,152.6894,152.8967,223.6866,GALAXY,,11.661,11.675,9.81,1285140801241025494,1237657608573812810,1007788212065691648
135.253875924695,54.6673820223348,135.2538392,54.6673689,17.40517,12.488,74.01881,2087.071,421.1026,851.6698,239.8819,242.07,GALAXY,STARBURST,12.488,12.227,7.932,1353154501241019049,1237651251487506512,506734704683149312
167.687029225391,4.51083746914573,167.6870608,4.5108912,16.28649,11.588,492.7523,1213.585,324.2289,1171.253,169.8406,234.7071,GALAXY,AGN,11.588,11.615,9.315,1670104501241013874,1237654601034235941,654155581984106496
210.433850365082,9.86838079511515,210.4338889,9.8683972,16.19621,11.204,100.3237,145.9146,83.13992,171.0179,411.2268,361.5183,GALAXY,,11.204,11.303,10.603,2107110601241005441,1237662238551113804,2034657332360669184
182.43857470603,56.5235790353152,182.4387872,56.523604,16.64709,11.674,19.41157,62.63954,22.62053,48.09674,171.8287,227.054,GALAXY,,11.674,11.724,8.913,1813156001241033011,1237657610729881642,1479447647046625280
33.3492457395296,-7.73209108929194,33.3492215,-7.7321041,15.942,11.394,295.3614,1040.686,258.3612,607.0221,219.5733,244.3597,GALAXY,STARFORMING,11.394,11.381,8.803,335007601241009767,1237679437740048387,751141025531062272
34.2698838893468,1.24416785717392,34.2698731,1.2442387,15.87154,10.524,365.2667,517.0765,133.6285,865.1218,412.0965,365.2338,GALAXY,BROADLINE,10.524,10.564,9.39,347101501241008302,1237680099168157713,456155244116600832
176.16272313156,67.9558288788323,176.1625597,67.9558209,16.72217,10.445,121.4247,2751.297,468.6282,1329.873,195.5841,200.3184,GALAXY,STARFORMING,10.445,10.247,6.407,1780168101241008349,1237651539784564764,554067031779993600
239.68206835817,26.8181570001836,239.6820661,26.818175,15.73708,10.661,642.9219,13121.21,2184.1,7064.974,262.1124,265.3323,GALAXY,STARBURST,10.661,10.402,6.045,2400127201241010780,1237662663753597099,1863508990709753856
143.740002483102,21.7052604582296,143.7400227,21.7053662,16.2037,10.739,381.0535,338.7103,104.3579,345.545,284.7848,290.3474,GALAXY,BROADLINE,10.739,10.802,9.194,1436121201241030901,1237667430632063050,2580671225550366720
197.989474183709,34.3652606951153,197.9895256,34.3653115,16.02072,11.184,271.4195,562.8011,157.2387,590.0403,384.5615,396.422,GALAXY,BROADLINE,11.184,11.291,10.152,1973134801241014677,1237665128548598007,2356623193164244992
181.336935141036,2.53428450102048,181.3369886,2.5342971,16.54197,12.285,49.95271,682.2465,169.2189,279.9547,116.2949,137.6815,GALAXY,STARFORMING,12.285,12.283,9.475,1815103001241004457,1237651754010935318,582208758172641280
179.361283890048,7.46092490295353,179.3612812,7.4609491,16.11061,11.018,701.6871,5269.707,972.806,2822.474,271.8775,303.5692,GALAXY,STARBURST,11.018,10.664,6.572,1799107501241019174,1237671129666093073,1826240766893123584
130.607360048255,37.2210463948829,130.6074368,37.2210974,16.07481,10.283,299.7671,898.6118,212.8167,1274.404,336.038,432.6402,GALAXY,AGN BROADLINE,10.283,10.281,8.5,1307137801241003093,1237657629511581719,972926267382851584
124.794775619274,21.435783289868,124.7948274,21.43582,15.82766,10.478,105.8863,329.5918,106.1967,428.9391,412.8426,418.5001,GALAXY,BROADLINE,10.478,10.502,9.016,1243121201241029018,1237664836999118965,2169715553952884736
240.765146360125,21.6974522614118,240.7653343,21.6975069,17.16928,13.15,37.99915,23.5131,13.37025,32.91954,73.16524,174.4262,GALAXY,,13.15,13.138,12.468,2405121201241036293,1237665128565899351,2446726797610477568
125.567630882731,21.092563850577,125.56764,21.0925627,16.22366,11.395,56.60282,91.30737,40.25194,110.4662,200.5441,265.7848,GALAXY,,11.395,11.467,10.315,1259121201241020354,1237674371291545737,2169651782278473728
